Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
"Assam University, Silchar",Computer Science and Engineering,AI,OPEN,Female-only (including Supernumerary),1
"Assam University, Silchar",Computer Science and Engineering,AI,OPEN,Gender-Neutral,8
"Assam University, Silchar",Computer Science and Engineering,AI,OPEN (PwD),Gender-Neutral,2
"Assam University, Silchar",Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,2
"Assam University, Silchar",Computer Science and Engineering,AI,OBC-NCL,Gender-Neutral,7
"Assam University, Silchar",Computer Science and Engineering,AI,SC,Gender-Neutral,3
"Assam University, Silchar",Computer Science and Engineering,AI,ST,Gender-Neutral,1
"Assam University, Silchar",Computer Science and Engineering,HS,OPEN,Female-only (including Supernumerary),1
"Assam University, Silchar",Computer Science and Engineering,HS,OPEN,Gender-Neutral,4
"Assam University, Silchar",Computer Science and Engineering,HS,OPEN (PwD),Gender-Neutral,2
"Assam University, Silchar",Computer Science and Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"Assam University, Silchar",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,2
"Assam University, Silchar",Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,3
"Assam University, Silchar",Computer Science and Engineering,HS,SC,Gender-Neutral,2
"Assam University, Silchar",Computer Science and Engineering,HS,ST,Gender-Neutral,1
"Assam University, Silchar",Electronics and Communication Engineering,AI,OPEN,Female-only (including Supernumerary),2
"Assam University, Silchar",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,9
"Assam University, Silchar",Electronics and Communication Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Assam University, Silchar",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,2
"Assam University, Silchar",Electronics and Communication Engineering,AI,OBC-NCL,Female-only (including Supernumerary),1
"Assam University, Silchar",Electronics and Communication Engineering,AI,OBC-NCL,Gender-Neutral,7
"Assam University, Silchar",Electronics and Communication Engineering,AI,SC,Female-only (including Supernumerary),1
"Assam University, Silchar",Electronics and Communication Engineering,AI,SC,Gender-Neutral,3
"Assam University, Silchar",Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),2
"Assam University, Silchar",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,5
"Assam University, Silchar",Electronics and Communication Engineering,HS,OPEN (PwD),Gender-Neutral,2
"Assam University, Silchar",Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,3
"Assam University, Silchar",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,5
"Assam University, Silchar",Electronics and Communication Engineering,HS,SC,Female-only (including Supernumerary),1
"Assam University, Silchar",Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
"Assam University, Silchar",Electronics and Communication Engineering,HS,ST,Gender-Neutral,1
"Assam University, Silchar",Agricultural Engineering,AI,OPEN,Female-only (including Supernumerary),2
"Assam University, Silchar",Agricultural Engineering,AI,OPEN,Gender-Neutral,9
"Assam University, Silchar",Agricultural Engineering,AI,OPEN (PwD),Gender-Neutral,2
"Assam University, Silchar",Agricultural Engineering,AI,GEN-EWS,Gender-Neutral,3
"Assam University, Silchar",Agricultural Engineering,AI,OBC-NCL,Female-only (including Supernumerary),1
"Assam University, Silchar",Agricultural Engineering,AI,OBC-NCL,Gender-Neutral,7
"Assam University, Silchar",Agricultural Engineering,AI,SC,Female-only (including Supernumerary),1
"Assam University, Silchar",Agricultural Engineering,AI,SC,Gender-Neutral,1
"Assam University, Silchar",Agricultural Engineering,AI,ST,Gender-Neutral,1
"Assam University, Silchar",Agricultural Engineering,HS,OPEN,Gender-Neutral,10
"Assam University, Silchar",Agricultural Engineering,HS,OPEN (PwD),Gender-Neutral,2
"Assam University, Silchar",Agricultural Engineering,HS,GEN-EWS,Gender-Neutral,2
"Assam University, Silchar",Agricultural Engineering,HS,OBC-NCL,Gender-Neutral,7
"Assam University, Silchar",Agricultural Engineering,HS,SC,Female-only (including Supernumerary),1
"Assam University, Silchar",Agricultural Engineering,HS,SC,Gender-Neutral,2
"Assam University, Silchar",Agricultural Engineering,HS,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,AI,OPEN,Gender-Neutral,9
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,AI,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,AI,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,AI,ST,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,OPEN,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,ST,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Bio Technology,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,OPEN,Gender-Neutral,27
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,OPEN (PwD),Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,GEN-EWS,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,SC,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,ST,Gender-Neutral,5
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,OPEN,Gender-Neutral,7
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,ST,Gender-Neutral,7
"Birla Institute of Technology, Mesra,  Ranchi",Chemical Engineering,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,OPEN,Gender-Neutral,11
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,GEN-EWS,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,OPEN,Gender-Neutral,6
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Civil Engineering,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,OPEN,Gender-Neutral,8
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,OPEN,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,ST,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Artificial Intelligence and Machine Learning,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,OPEN,Gender-Neutral,14
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,ST,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,OPEN,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,ST,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,OPEN,Gender-Neutral,18
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,GEN-EWS,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,ST,Gender-Neutral,6
"Birla Institute of Technology, Mesra,  Ranchi",Electronics and Communication Engineering,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,AI,OPEN,Gender-Neutral,25
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,AI,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,AI,SC,Gender-Neutral,6
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,AI,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,HS,OPEN,Gender-Neutral,9
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,HS,SC,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Mechanical Engineering,HS,ST,Gender-Neutral,10
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,AI,OPEN,Gender-Neutral,14
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,AI,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,AI,SC,Gender-Neutral,5
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,AI,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,HS,OPEN,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,HS,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,HS,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Production and Industrial Engineering,HS,ST,Gender-Neutral,5
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,AI,OPEN,Gender-Neutral,12
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,AI,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,AI,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,HS,OPEN,Gender-Neutral,5
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,HS,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Electrical and Electronics Engineering,HS,ST,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,AI,OPEN,Gender-Neutral,11
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,AI,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,AI,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,AI,ST,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,HS,OPEN,Gender-Neutral,6
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,HS,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Architecture,HS,ST,Gender-Neutral,3
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,OPEN,Gender-Neutral,17
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,ST,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,AI,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,OPEN,Gender-Neutral,10
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,GEN- EWS(PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,SC (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,ST,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Mathematics and Computing,HS,ST (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,AI,OPEN,Gender-Neutral,10
"Birla Institute of Technology, Mesra,  Ranchi",Physics,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,AI,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,AI,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,AI,ST,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,HS,OPEN,Gender-Neutral,6
"Birla Institute of Technology, Mesra,  Ranchi",Physics,HS,GEN-EWS,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Physics,HS,SC,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Physics,HS,ST,Gender-Neutral,4
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,AI,OPEN,Gender-Neutral,8
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,AI,OPEN (PwD),Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,AI,GEN-EWS,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,AI,SC,Gender-Neutral,2
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,AI,ST,Gender-Neutral,1
"Birla Institute of Technology, Mesra,  Ranchi",Food Technology,HS,OPEN,Gender-Neutral,7
