Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
National Institute of Technology Raipur,Bio Medical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Raipur,Bio Medical Engineering,OS,SC,Gender-Neutral,2
National Institute of Technology Raipur,Bio Medical Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology Raipur,Architecture,HS,OPEN,Gender-Neutral,1
National Institute of Technology Raipur,Architecture,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Raipur,Architecture,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Raipur,Architecture,OS,OPEN,Gender-Neutral,2
National Institute of Technology Raipur,Architecture,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Raipur,Architecture,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Civil Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Sikkim,Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Civil Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Civil Engineering,HS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Sikkim,Civil Engineering,HS,SC,Gender-Neutral,2
National Institute of Technology Sikkim,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Civil Engineering,OS,OPEN,Gender-Neutral,1
National Institute of Technology Sikkim,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Civil Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Sikkim,Civil Engineering,OS,ST,Gender-Neutral,2
National Institute of Technology Sikkim,Computer Science and Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Computer Science and Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Sikkim,Computer Science and Engineering,OS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Computer Science and Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Computer Science and Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Sikkim,Electronics and Communication Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Electronics and Communication Engineering,HS,SC,Gender-Neutral,2
National Institute of Technology Sikkim,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Sikkim,Electronics and Communication Engineering,OS,OBC-NCL,Female-only (including Supernumerary),2
National Institute of Technology Sikkim,Electronics and Communication Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Mechanical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
National Institute of Technology Sikkim,Mechanical Engineering,OS,OPEN,Gender-Neutral,6
National Institute of Technology Sikkim,Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Mechanical Engineering,OS,ST,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Electrical and Electronics Engineering,HS,OPEN (PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Electrical and Electronics Engineering,HS,SC,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Electrical and Electronics Engineering,HS,SC,Gender-Neutral,2
National Institute of Technology Sikkim,Electrical and Electronics Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Sikkim,Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Sikkim,Electrical and Electronics Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Sikkim,Electrical and Electronics Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Civil Engineering,HS,OPEN,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Civil Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,GEN-EWS,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Civil Engineering,OS,SC,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,HS,ST,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,OPEN,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,HS,SC,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,HS,ST,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,HS,ST,Gender-Neutral,6
National Institute of Technology Arunachal Pradesh,Electrical Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,GEN-EWS,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,GEN- EWS(PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,SC,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Electrical Engineering,OS,ST,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,HS,ST,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,GEN-EWS,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering,OS,SC (PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,HS,ST,Female-only (including Supernumerary),2
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,HS,ST,Gender-Neutral,2
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,HS,ST (PwD),Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,OPEN,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,3
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,SC,Female-only (including Supernumerary),1
National Institute of Technology Arunachal Pradesh,Mechanical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Civil Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Jamshedpur",Civil Engineering,HS,OPEN,Gender-Neutral,3
"National Institute of Technology, Jamshedpur",Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Civil Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Civil Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Civil Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Civil Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Civil Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Civil Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Computer Science and Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Computer Science and Engineering,OS,OPEN,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Electrical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electrical Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electrical Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Electrical Engineering,OS,GEN- EWS(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Electrical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electronics and Communication Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Electronics and Communication Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Mechanical Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,GEN- EWS(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Metallurgical and Materials Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Production and Industrial Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Engineering and Computational Mechanics,HS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Engineering and Computational Mechanics,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Jamshedpur",Engineering and Computational Mechanics,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Jamshedpur",Engineering and Computational Mechanics,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Jamshedpur",Engineering and Computational Mechanics,OS,ST,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OPEN,Gender-Neutral,9
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OBC-NCL,Gender-Neutral,6
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Civil Engineering,HS,ST,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,OPEN,Gender-Neutral,7
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,SC,Female-only (including Supernumerary),2
"National Institute of Technology, Kurukshetra",Civil Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,OPEN,Gender-Neutral,3
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electrical Engineering,HS,ST,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electrical Engineering,OS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,HS,ST,Gender-Neutral,3
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Kurukshetra",Electronics and Communication Engineering,OS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,OPEN,Gender-Neutral,6
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,HS,ST,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,OPEN,Gender-Neutral,6
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,OBC-NCL,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,HS,ST,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,OPEN,Gender-Neutral,6
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Production and Industrial Engineering,OS,ST,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Information Technology,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Kurukshetra",Information Technology,HS,OPEN,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Information Technology,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Information Technology,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Information Technology,HS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Information Technology,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Information Technology,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Information Technology,OS,OPEN,Gender-Neutral,6
"National Institute of Technology, Kurukshetra",Information Technology,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Information Technology,OS,OBC-NCL,Gender-Neutral,5
"National Institute of Technology, Kurukshetra",Information Technology,OS,SC,Gender-Neutral,2
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,OPEN,Gender-Neutral,4
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,OPEN,Gender-Neutral,5
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Kurukshetra",Computer Engineering,OS,SC (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Civil Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Manipur",Civil Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Manipur",Civil Engineering,OS,OPEN,Gender-Neutral,6
"National Institute of Technology, Manipur",Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Manipur",Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Civil Engineering,OS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Manipur",Civil Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Manipur",Civil Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Manipur",Computer Science and Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,OBC-NCL,Female-only (including Supernumerary),2
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Computer Science and Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Manipur",Electrical Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Electrical Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Manipur",Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Electrical Engineering,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Manipur",Electrical Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Manipur",Electrical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Manipur",Electrical Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Manipur",Electrical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Manipur",Electronics and Communication Engineering,HS,OPEN,Gender-Neutral,1
