"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","886","1452"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","401","1047"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","12","275"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","1356","2604"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","624","846"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","15","15"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","208","518"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","114","222"
"National Institute of Technology, Warangal","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST (PwD)","NA","12","12"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AP","OPEN","NA","8700","9776"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AP","OBC-NCL","NA","2946","3197"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AP","SC","NA","1332","1332"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","AP","ST","NA","603","603"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","6579","10211"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","503","503"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2019","3223"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","447","447"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","706","1989"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","144","466"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3891","7236"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","410","410"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1380","2580"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","581","1235"
"National Institute of Technology, Warangal","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","250","475"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AP","OPEN","NA","5274","5560"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AP","OBC-NCL","NA","2090","2119"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AP","SC","NA","846","900"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AP","ST","NA","611","611"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","1541","6488"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","409","409"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","1611","2676"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1106","1739"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","296","398"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3004","5064"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","900","1879"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","316","822"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","50","50"
"National Institute of Technology, Warangal","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","242","506"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","AP","OPEN","NA","7755","9975"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","AP","OBC-NCL","NA","2851","2851"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","AP","OBC-NCL (PwD)","NA","149","149"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","AP","SC","NA","1423","1423"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","AP","ST","NA","751","751"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","5512","12401"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2487","3440"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","968","2305"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","134","162"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST (PwD)","NA","10","10"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3611","7570"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","139","139"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1370","2496"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","559","1039"
"National Institute of Technology, Warangal","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","459","586"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AP","OPEN","NA","20446","21766"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AP","OBC-NCL","NA","7007","7059"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","AP","SC","NA","3578","3578"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","18913","28095"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1630","1630"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","6561","7845"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2553","3475"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1257","1357"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","14792","20053"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","891","891"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5003","6492"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","486","486"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2150","3542"
"National Institute of Technology, Warangal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","606","2452"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","16264","26986"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10820","15901"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3006","4312"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1840","2478"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","13023","19862"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1653","1653"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4658","6675"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","1031","1031"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3134","4623"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1237","1817"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","HS","OPEN","NA","53397","58390"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","HS","OBC-NCL","NA","29880","32614"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","HS","SC","NA","10198","15945"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","HS","ST","NA","8643","10185"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","OS","OPEN","NA","32231","34982"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","OS","OBC-NCL","NA","8941","12511"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","OS","SC","NA","5550","7431"
"Sardar Vallabhbhai National Institute of Technology, Surat","Chemistry (5 Years, Integrated Master of Science)","OS","ST","NA","3189","4117"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","18781","30453"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","790","790"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","7481","12764"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1086","3968"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","299","931"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","13778","19298"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","608","608"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4492","5974"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","408","408"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2131","2913"
"Sardar Vallabhbhai National Institute of Technology, Surat","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","442","738"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","2847","9455"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","49","49"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2420","4962"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","959","1651"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","137","1566"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","4240","6871"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1675","2764"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","723","1177"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","25","25"
"Sardar Vallabhbhai National Institute of Technology, Surat","Computer Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","677","835"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","4883","19578"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4364","11087"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","549","3586"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","945","1741"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","7318","13759"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","609","609"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3019","4375"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1866","2390"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","489","784"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","7461","22556"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","215","215"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","8440","15278"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","3436","4913"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1992","4726"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","7208","11660"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","352","352"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2693","4066"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1702","3019"
"Sardar Vallabhbhai National Institute of Technology, Surat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","967","1471"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","HS","OPEN","NA","36182","56872"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","HS","OBC-NCL","NA","19193","32018"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","HS","SC","NA","5061","16782"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","HS","ST","NA","9536","9641"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","OS","OPEN","NA","16510","31878"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","OS","OPEN (PwD)","NA","420","420"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","OS","OBC-NCL","NA","7756","12660"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","OS","SC","NA","4805","6792"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics (5 Years, Integrated Master of Science)","OS","ST","NA","4099","4209"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","7412","17004"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","308","308"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3946","10064"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","333","3001"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","359","1609"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8725","14600"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","606","606"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3214","4851"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","602","602"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1217","2831"
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","720","1252"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","HS","OPEN","NA","23153","53797"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","HS","OBC-NCL","NA","14029","31529"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","HS","SC","NA","2560","10165"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","HS","ST","NA","7658","8535"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","OS","OPEN","NA","16684","29470"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","OS","OBC-NCL","NA","8213","12667"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","OS","SC","NA","1512","6715"
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)","OS","ST","NA","4513","4939"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","NA","542","1931"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","HS","OBC-NCL","NA","588","945"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","NA","124","242"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","HS","ST","NA","96","115"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN","NA","850","1952"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN (PwD)","NA","37","37"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","NA","489","851"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL (PwD)","NA","28","28"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","SC","NA","289","434"
"Visvesvaraya National Institute of Technology, Nagpur","Architecture  (5 Years, Bachelor of Architecture)","OS","ST","NA","67","97"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","15705","24125"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5984","7749"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","415","415"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2227","3131"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1477","3624"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","15594","22484"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5498","7360"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3931","4597"
"Visvesvaraya National Institute of Technology, Nagpur","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1640","1796"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","15040","23905"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5588","6960"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2208","3040"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","810","1192"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9141","18244"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","435","435"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4487","5897"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","165","165"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2286","2818"
"Visvesvaraya National Institute of Technology, Nagpur","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","605","666"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","2892","7266"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","71","71"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","1761","2924"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","483","1172"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","350","748"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3921","5901"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1350","2292"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","112","112"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","969","1169"
"Visvesvaraya National Institute of Technology, Nagpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","545","639"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8573","15148"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","80","80"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3741","5719"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1029","2491"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","NA","99","99"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1134","1538"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8554","12590"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","610","610"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3122","4395"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1949","2398"
"Visvesvaraya National Institute of Technology, Nagpur","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","845","1270"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","4060","11836"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","193","193"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3638","5009"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1384","2436"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","872","2427"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","5854","9653"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","279","279"
