"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","13189","18656"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","485","485"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","4039","5495"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","248","248"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2109","2781"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","NA","105","105"
"National Institute of Technology, Kurukshetra","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","240","767"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","2942","7202"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1043","1043"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","1807","3544"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","752","1754"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","6325","6856"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","3717","6228"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","82","82"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","1404","2534"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","960","1849"
"National Institute of Technology, Kurukshetra","Computer Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","762","966"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10909","19442"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1119","1119"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","6064","10371"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","1300","1300"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1206","5276"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3383","22920"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9033","14504"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","292","292"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3895","4839"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","313","313"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1050","2459"
"National Institute of Technology, Kurukshetra","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","559","890"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8235","15725"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","643","643"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3990","9178"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2503","4690"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","5065","26224"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","7894","11513"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2769","4129"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","288","288"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1892","2499"
"National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","736","1195"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","7541","10769"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","301","301"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","2198","6926"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","SC","NA","2341","3771"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","ST","NA","5803","25834"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","6543","9249"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","212","212"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2623","3543"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","SC","NA","1706","2324"
"National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","ST","NA","1373","1606"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","6225","16516"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1575","1575"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3788","7622"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2694","4407"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1609","19824"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9003","13251"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","281","281"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2907","4458"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","156","156"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","617","2406"
"National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","837","1025"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","20888","29806"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1657","1657"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10991","15098"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","6086","7049"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","29056","29707"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","19041","27135"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","728","728"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6776","8747"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3878","5797"
"National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2328","2687"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","55304","158859"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","58467","66962"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","9789","9789"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3622","7940"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","30740","36740"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9849","10826"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4657","5635"
"National Institute of Technology, Manipur","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2321","2321"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","79736","459666"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","189904","206573"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","30826","30826"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","10242","14800"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","22344","32173"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9636","10800"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","412","412"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3792","6208"
"National Institute of Technology, Manipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2596","2848"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","142319","274795"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","105664","158033"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","7989","10203"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","35170","36378"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11053","11384"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5854","6024"
"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2735","2735"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","264724","413275"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","187558","195672"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","9401","16010"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","32006","34954"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10904","11465"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4950","6448"
"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2937","2937"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","67483","396944"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","145651","148213"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","9196","13569"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","29417","34152"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8820","10678"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5539","6032"
"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2802","2802"
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","283174","1.07421e+006"
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","37072","38147"
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10673","11884"
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5980","6316"
"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2511","2511"
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","336294","1.05268e+006"
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","26997","32776"
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8460","9982"
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2550","5140"
"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2742","2742"
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","340699","988162"
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","31130","37688"
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11946","12203"
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5710","6555"
"National Institute of Technology, Mizoram","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2775","2775"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","248139","894349"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","33215","36318"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","1265","1265"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11242","11620"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6399","6406"
"National Institute of Technology, Mizoram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2994","2994"
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","544247","864927"
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","32122","36991"
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","10767","11595"
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","5976","6387"
"National Institute of Technology, Mizoram","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2381","2381"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN","NA","2327","2903"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","HS","OPEN (PwD)","NA","59","59"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","HS","OBC-NCL","NA","1027","1571"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","HS","SC","NA","245","245"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","HS","ST","NA","566","566"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","OS","OPEN","NA","2567","2943"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","OS","OBC-NCL","NA","1064","1236"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","OS","SC","NA","401","401"
"National Institute of Technology, Rourkela","Architecture  (5 Years, Bachelor of Architecture)","OS","ST","NA","222","222"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","34674","44548"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","15533","22860"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","8510","9514"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","4441","4441"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","17260","34051"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9289","11629"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","6396","6877"
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2591","2591"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","24499","37524"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","2013","2013"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","12005","18716"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","8837","10914"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","3355","3355"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","21972","32648"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","9730","10628"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","5076","5262"
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","2559","2559"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","26377","34958"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","831","831"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","13054","16548"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","7645","10828"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3258","3258"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","24953","34382"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11216","11787"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","NA","1010","1010"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4523","6104"
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1193","2406"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","38295","42045"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA","20850","20850"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","NA","4439","4439"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","31587","35391"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","8921","8921"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","5046","5046"
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","ST","NA","2213","2213"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","10679","18167"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","9862","11668"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","1162","1162"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1082","5497"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","2507","2606"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","18458","21465"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","5053","7074"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2849","3867"
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1371","1588"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","23853","25842"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA","12103","14075"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","ST","NA","3364","3364"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","18888","21831"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","7231","7231"
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","3306","3306"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","OPEN","NA","38410","57282"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","OBC-NCL","NA","19517","24514"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","SC","NA","9652","13587"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","HS","ST","NA","2956","2956"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","OPEN","NA","27724","37882"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","OBC-NCL","NA","12066","13649"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","SC","NA","7415","7690"
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)","OS","ST","NA","1892","2394"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","12961","15775"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","7458","9298"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1614","3337"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1101","1928"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","8738","16801"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","318","318"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3992","4607"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1353","1812"
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","478","753"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","22310","29558"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA","14404","14404"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","NA","3285","3285"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","20758","21535"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","6090","7017"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Transportation Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","3521","3521"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","25586","28998"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","NA","11260","12543"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","NA","4608","4608"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","NA","16619","19657"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","NA","6869","6869"
"National Institute of Technology, Rourkela","Civil Engineering and M.Tech in Water Resources (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","NA","2656","2656"
"National Institute of Technology, Rourkela","Computer Science and Engineering  and M.Tech Computer Science (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","NA","8646","11896"
